player_name,school,conference,position,height,height_inches,weight,class,season_year,games,minutes,minutes_pct,ppg,rpg,apg,usage_rate,ts_pct,three_pt_pct,three_pt_attempt_rate,ft_pct,off_rebound_rate,def_rebound_rate,assist_rate,turnover_rate,steal_rate,block_rate,offensive_rating,defensive_rating,bpm,vorp,previous_bpm,conf_strength,conf_strength_from,conf_strength_to,conf_upgrade,future_bpm,future_impact_score,transfer_success,transferred,school_destination,data_year,public_transfer_rank
Tyler Campbell,Minnesota,AAC,SF,6-5,77,214,R-JR,2022,21,303.6730273319414,36.151550872850166,1.9,2.5,1.6,10.0,0.525,0.373,0.281,0.551,0.5,13.2,13.3,12.7,2.45,1.51,116.4,98.6,-2.54,-0.39,-2.54,0.83,0.83,0.77,-0.06,-4.41,23.5,0,1,Syracuse,2022,2426
Zion Roberts,Florida State,WAC,SG,6-5,77,199,R-FR,2020,34,509.7407211809415,37.48093538095158,9.2,0.9,1.0,23.5,0.35,0.29,0.203,0.687,2.4,2.7,8.1,8.3,1.36,2.0,104.0,100.9,-5.54,-1.41,-5.54,0.7,0.7,0.93,0.23,-4.41,23.6,0,1,Wichita State,2020,2427
Brandon Moore,Belmont,Big 12,G,6-2,74,184,R-JR,2022,30,587.3309974387253,48.94424978656044,4.7,1.8,2.4,20.0,0.584,0.458,0.492,0.619,2.6,7.5,20.2,9.7,2.59,0.11,91.5,96.0,-1.63,-0.48,-1.63,0.98,0.98,0.72,-0.26,-4.42,23.5,0,1,Utah State,2022,2428
Kevin Williams,Wisconsin,MAC,PF,6-8,80,194,R-JR,2024,29,315.2450153264794,27.1762944246965,10.3,4.7,0.8,32.1,0.35,0.325,0.097,0.873,7.3,18.7,7.1,17.8,2.1,4.87,116.6,102.5,-2.16,-0.34,-2.16,0.76,0.76,0.93,0.17,-4.42,23.5,0,1,Maryland,2024,2429
Victor Mitchell,Texas,WAC,PF,6-8,80,204,JR,2022,24,610.6087627896115,63.6050794572512,7.1,4.5,1.7,14.2,0.426,0.295,0.186,0.625,6.8,18.3,14.3,13.2,1.64,3.93,114.7,109.3,-4.29,-1.31,-4.29,0.7,0.7,0.96,0.26,-4.43,23.4,0,1,Arizona,2022,2430
DeShawn Brown,BYU,OVC,W,6-5,77,186,SO,2023,23,384.7532820975263,41.821008923644165,1.0,3.3,2.3,16.2,0.589,0.397,0.497,0.704,6.0,12.4,19.5,5.1,1.83,1.66,121.2,95.6,-4.56,-0.88,-4.56,0.69,0.69,0.72,0.03,-4.44,23.3,0,1,Creighton,2023,2431
Xavier Garcia,Creighton,Big 12,PF,6-8,80,170,R-JR,2020,36,369.9335932523547,25.689832864746855,8.6,5.5,2.1,20.7,0.509,0.303,0.135,0.635,10.1,20.3,17.3,14.6,2.96,6.29,104.7,90.5,-2.08,-0.38,-2.08,0.98,0.98,0.98,0.0,-4.44,23.4,0,1,Wake Forest,2020,2432
Todd Nelson,Boston College,Big Ten,C,6-11,83,220,SR,2023,25,559.1127429942151,55.911274299421514,5.2,4.9,1.4,18.0,0.514,0.219,0.147,0.921,13.4,13.7,11.6,9.1,0.42,7.05,119.6,104.3,-1.42,-0.4,-1.42,1.0,1.0,0.7,-0.3,-4.44,23.4,0,1,Purdue,2023,2433
Uriah Roberts,Seton Hall,AAC,SG,6-4,76,224,R-FR,2023,31,480.24962533475673,38.72980849473844,9.0,1.5,2.0,21.9,0.523,0.328,0.439,0.872,0.2,8.1,16.3,13.6,2.51,2.7,106.3,111.9,-4.39,-1.05,-4.39,0.83,0.83,1.0,0.17,-4.44,23.3,0,1,Saint Louis,2023,2434
Darius Evans,Penn State,ACC,PG,6-4,76,247,R-FR,2023,26,182.32456916441657,17.53120857350159,6.4,1.0,1.9,17.6,0.536,0.319,0.503,0.62,1.5,4.2,16.2,18.6,2.84,0.69,115.6,98.9,-4.35,-0.4,-4.35,0.94,0.94,0.94,0.0,-4.44,23.4,0,1,Oklahoma,2023,2435
Luke Perez,Cincinnati,WCC,SF,6-6,78,232,JR,2021,35,371.3246276993152,26.523187692808232,8.3,2.3,1.9,13.4,0.511,0.291,0.637,0.838,7.0,5.8,15.5,15.5,2.23,0.93,107.3,94.9,-3.91,-0.73,-3.91,0.82,0.82,0.82,0.0,-4.44,23.3,0,1,Wichita State,2021,2436
Zion Hall,Tennessee Tech,MVC,F,6-6,78,181,R-FR,2022,34,512.289040224153,37.66831178118772,8.6,3.7,1.1,23.4,0.529,0.269,0.348,0.852,9.2,11.6,9.5,11.7,2.87,1.15,111.4,102.4,-2.24,-0.57,-2.24,0.79,0.79,0.71,-0.08,-4.44,23.3,0,1,Syracuse,2022,2437
Trevion Scott,San Diego State,ACC,SG,6-3,75,197,JR,2022,27,360.51332945062575,33.3808638380209,7.4,1.4,2.1,14.5,0.48,0.355,0.199,0.862,4.4,3.2,17.1,18.6,1.61,1.85,108.6,102.3,-2.94,-0.53,-2.94,0.94,0.94,0.94,0.0,-4.44,23.4,0,1,Penn State,2022,2438
Sean Brown,Illinois,WCC,F,6-7,79,233,R-FR,2023,36,115.19999999999999,8.0,4.1,5.2,1.1,24.8,0.483,0.173,0.033,0.761,8.1,20.7,8.9,11.3,1.52,0.31,120.9,108.1,-3.07,-0.18,-3.07,0.82,0.82,0.94,0.12,-4.45,23.3,0,1,Boston College,2023,2439
Max King,DePaul,MAAC,SF,6-4,76,194,R-FR,2020,24,173.55547230739768,18.07869503202059,8.2,4.2,2.0,21.8,0.513,0.339,0.325,0.574,10.1,13.1,16.8,11.3,1.9,2.67,92.6,103.6,-1.32,-0.11,-1.32,0.74,0.74,0.69,-0.05,-4.45,23.3,0,1,UNLV,2020,2440
Kevin Lee,Notre Dame,Ivy,G,6-4,76,198,JR,2020,24,114.8350367953316,11.96198299951371,4.8,1.5,2.4,19.7,0.558,0.34,0.367,0.696,1.7,6.6,19.9,16.5,2.66,1.93,121.7,103.3,-2.55,-0.15,-2.55,0.71,0.71,0.76,0.05,-4.45,23.3,0,1,Austin Peay,2020,2441
Ivan Roberts,Mississippi State,Ivy,SF,6-8,80,237,R-JR,2022,32,603.3086618097302,47.13348920388517,9.0,4.2,2.6,19.0,0.493,0.299,0.396,0.68,5.6,17.8,21.6,11.5,2.98,2.15,105.5,107.6,-3.64,-1.1,-3.64,0.71,0.71,0.96,0.25,-4.45,23.3,0,1,Ohio State,2022,2442
Eric Evans,James Madison,ACC,SG,6-3,75,215,R-FR,2022,32,508.6039346596842,39.73468239528783,1.0,1.6,2.3,19.4,0.472,0.302,0.461,0.645,0.7,8.2,19.6,16.0,3.21,2.42,109.8,94.7,-3.71,-0.94,-3.71,0.94,0.94,0.7,-0.24,-4.46,23.2,0,1,Notre Dame,2022,2443
Sam Murphy,Texas,A-10,SF,6-6,78,183,SR,2022,29,383.05088734795953,33.02162821965168,6.8,3.0,1.1,23.3,0.569,0.388,0.225,0.651,5.5,10.9,9.3,19.0,1.06,2.48,125.6,95.5,-4.62,-0.88,-4.62,0.86,0.86,1.0,0.14,-4.46,23.2,0,1,Mississippi State,2022,2444
Ivan Bell,LSU,Horizon,C,6-9,81,210,R-JR,2021,27,657.682075693038,60.89648849009611,10.9,4.7,2.5,27.0,0.631,0.163,0.087,0.64,8.2,17.7,21.0,8.2,2.43,6.04,112.6,99.8,-0.53,-0.18,-0.53,0.71,0.71,0.77,0.06,-4.47,23.2,0,1,Davidson,2021,2445
Omar Roberts,Boise State,Big 12,PF,6-9,81,213,R-JR,2022,32,262.6213248660637,20.517291005161226,6.3,5.7,1.1,21.9,0.47,0.239,0.063,0.713,12.1,19.3,9.3,5.7,2.0,0.97,109.9,98.0,-0.86,-0.11,-0.86,0.98,0.98,0.94,-0.04,-4.47,23.2,0,1,North Carolina,2022,2446
Patrick Carter,UNLV,MVC,PF,6-8,80,191,JR,2024,31,641.402785510224,51.726031089534196,8.0,5.0,1.0,29.3,0.577,0.234,0.068,0.76,8.5,19.1,8.0,9.9,3.82,1.75,117.0,102.0,-2.6,-0.84,-2.6,0.79,0.79,0.86,0.07,-4.47,23.2,0,1,Eastern Kentucky,2024,2447
Kyle Rodriguez,Syracuse,Big Ten,F,6-8,80,183,R-FR,2021,34,389.6924927103489,28.653859758113892,9.3,4.7,1.6,25.9,0.505,0.314,0.258,0.571,3.0,23.4,13.2,20.5,0.71,1.99,101.9,93.6,-1.53,-0.3,-1.53,1.0,1.0,0.74,-0.26,-4.47,23.2,0,1,SMU,2021,2448
Quinn Rodriguez,Kentucky,Big Ten,G,6-4,76,195,R-JR,2021,24,356.294681929307,37.11402936763615,8.0,1.0,1.6,26.6,0.463,0.419,0.241,0.795,0.2,5.1,13.5,15.5,2.2,0.24,105.8,92.3,-1.21,-0.21,-1.21,1.0,1.0,0.98,-0.02,-4.47,23.2,0,1,TCU,2021,2449
Kyle Carter,San Diego State,MVC,W,6-7,79,191,R-SO,2023,22,112.3132840454559,12.762873186983626,4.0,4.0,2.9,19.5,0.444,0.317,0.165,0.713,5.3,16.7,24.1,15.8,1.5,2.15,108.9,97.4,-3.09,-0.17,-3.09,0.79,0.79,0.74,-0.05,-4.48,23.1,0,1,Iowa State,2023,2450
Marcus Hall,Florida State,WCC,SG,6-4,76,210,JR,2022,25,374.96940015781325,37.49694001578133,5.3,2.8,1.4,11.8,0.549,0.329,0.301,0.767,0.2,15.5,11.8,20.4,2.92,1.82,112.9,99.2,-2.23,-0.42,-2.23,0.82,0.82,0.76,-0.06,-4.48,23.1,0,1,Providence,2022,2451
Victor Bell,Michigan State,Big 12,C,6-11,83,196,R-FR,2022,30,241.93160920092933,20.160967433410775,2.8,4.3,1.6,31.2,0.482,0.268,0.269,0.561,6.3,17.3,13.0,8.2,3.4,4.82,112.3,93.6,-2.57,-0.31,-2.57,0.98,0.98,0.71,-0.27,-4.5,23.0,0,1,Texas,2022,2452
Jordan Jackson,UCLA,MAAC,F,6-9,81,161,R-FR,2021,37,315.8697749691843,21.342552362782722,1.0,4.6,0.6,19.8,0.488,0.243,0.212,0.824,8.9,16.9,4.7,16.2,2.06,1.31,91.1,98.3,-2.39,-0.38,-2.39,0.74,0.74,0.94,0.2,-4.5,23.0,0,1,North Carolina,2021,2453
Wade Campbell,George Mason,MAC,SF,6-6,78,189,FR,2024,31,444.2579085401744,35.827250688723744,7.4,3.6,2.2,23.6,0.452,0.377,0.261,0.754,6.1,13.8,18.7,14.7,3.36,0.38,102.1,98.0,-3.16,-0.7,-3.16,0.76,0.76,0.74,-0.02,-4.5,23.0,0,1,Boise State,2024,2454
Chris Perez,Wisconsin,Big Ten,C,7-0,84,186,R-JR,2023,15,48.0,8.0,9.0,5.3,0.9,26.3,0.562,0.309,0.032,0.592,6.8,22.4,7.8,6.7,1.28,4.92,120.7,101.7,-1.28,-0.03,-1.28,1.0,1.0,0.96,-0.04,-4.5,23.0,0,1,Duke,2023,2455
Max Moore,George Mason,AAC,F,6-7,79,191,R-FR,2023,20,212.69429732020555,26.586787165025694,1.5,3.1,1.1,14.8,0.472,0.26,0.271,0.713,8.4,8.9,8.9,8.2,0.48,2.38,98.8,99.2,-3.28,-0.35,-3.28,0.83,0.83,0.86,0.03,-4.5,23.0,0,1,Virginia Tech,2023,2456
Nathan Reed,San Diego State,Sun Belt,SG,6-2,74,236,R-FR,2021,30,541.3883091765356,45.115692431377965,7.0,1.4,1.7,22.5,0.528,0.259,0.305,0.606,3.1,4.9,14.4,13.3,2.8,0.3,114.2,92.7,-3.39,-0.92,-3.39,0.72,0.72,0.96,0.24,-4.5,23.0,0,1,Dayton,2021,2457
Evan Walker,Ohio State,SEC,G,6-3,75,200,JR,2024,30,272.0099684259908,22.667497368832567,3.6,2.6,3.0,15.1,0.538,0.393,0.411,0.63,4.8,9.8,24.8,23.2,2.23,2.37,117.2,94.9,-0.97,-0.13,-0.97,0.96,0.96,0.74,-0.22,-4.5,23.0,0,1,Richmond,2024,2458
Flynn Morris,USC,AAC,SF,6-6,78,202,R-FR,2024,22,222.90527800420364,25.33014522775041,3.0,3.0,2.1,17.3,0.472,0.296,0.579,0.699,4.2,12.4,17.3,12.6,3.1,0.23,118.8,98.6,-1.95,-0.22,-1.95,0.83,0.83,0.71,-0.12,-4.51,22.9,0,1,Iowa,2024,2459
Trevion Anderson,Providence,AAC,SG,6-4,76,202,R-FR,2020,24,568.8081748660487,59.250851548546734,6.4,0.6,3.1,26.1,0.507,0.327,0.278,0.738,0.7,2.6,25.8,12.8,3.02,1.23,112.1,99.0,-4.22,-1.2,-4.22,0.83,0.83,0.93,0.1,-4.51,22.9,0,1,Kansas,2020,2460
Tyler Mitchell,Wisconsin,WCC,C,6-10,82,198,R-SO,2024,34,194.10881468544804,14.272706962165296,4.0,6.4,2.1,21.9,0.451,0.307,0.086,0.651,13.1,22.3,17.6,4.0,2.64,0.3,108.0,96.8,-3.19,-0.31,-3.19,0.82,0.82,0.71,-0.11,-4.52,22.9,0,1,Xavier,2024,2461
Jalen Cook,DePaul,CUSA,W,6-7,79,203,R-FR,2021,28,523.1689108717339,46.711509899261955,11.6,2.7,1.2,10.0,0.571,0.303,0.234,0.838,7.4,7.7,9.7,9.0,2.65,1.82,109.0,94.5,-1.34,-0.35,-1.34,0.74,0.74,0.86,0.12,-4.52,22.9,0,1,Austin Peay,2021,2462
Jake Stewart,Texas,Big East,F,6-6,78,202,R-JR,2023,25,229.26225149586833,22.926225149586834,6.1,6.0,0.6,16.0,0.57,0.205,0.033,0.943,12.0,21.1,5.2,13.7,3.89,1.86,102.5,101.5,-0.32,-0.04,-0.32,0.93,0.93,0.96,0.03,-4.54,22.8,0,1,Murray State,2023,2463
Marcus King,Xavier,WAC,PG,6-1,73,203,JR,2021,29,92.8,8.0,6.5,1.7,2.2,19.6,0.46,0.35,0.354,0.758,1.8,7.7,18.3,22.6,0.84,1.85,121.3,101.9,-3.22,-0.15,-3.22,0.7,0.7,0.72,0.02,-4.54,22.8,0,1,Purdue,2021,2464
Ryan Davis,Maryland,WAC,G,6-3,75,218,R-JR,2024,27,86.4,8.0,8.0,1.8,2.4,14.7,0.527,0.328,0.428,0.675,3.2,6.7,20.1,13.6,2.06,1.51,103.1,101.8,-6.21,-0.27,-6.21,0.7,0.7,0.83,0.13,-4.54,22.7,0,1,Texas,2024,2465
Kyle Collins,Butler,CUSA,SF,6-8,80,206,R-FR,2021,19,156.7859106808743,20.629725089588728,5.2,4.3,1.9,21.6,0.541,0.308,0.732,0.626,9.0,14.7,15.8,23.3,3.37,0.84,106.3,94.5,0.13,0.01,0.13,0.74,0.74,0.94,0.2,-4.55,22.7,0,1,Penn State,2021,2466
Quinn Stewart,Clemson,SEC,SF,6-6,78,189,R-JR,2024,30,214.27109897465277,17.8559249145544,4.7,3.4,1.9,20.7,0.424,0.372,0.602,0.761,9.1,9.6,16.0,5.1,2.09,1.89,112.3,88.7,-2.53,-0.27,-2.53,0.96,0.96,0.94,-0.02,-4.55,22.7,0,1,Penn State,2024,2467
Cameron Garcia,Cincinnati,Big East,PF,6-10,82,192,R-FR,2023,31,99.2,8.0,8.8,4.1,0.2,18.7,0.527,0.244,0.205,0.719,10.2,12.5,1.9,8.8,0.85,0.99,123.1,84.7,-0.43,-0.02,-0.43,0.93,0.93,0.98,0.05,-4.55,22.7,0,1,Davidson,2023,2468
Victor Murphy,San Diego State,Horizon,F,6-7,79,190,R-JR,2022,29,503.5240393272177,43.407244769587734,8.1,4.8,0.7,21.3,0.536,0.323,0.085,0.622,5.6,21.3,5.6,10.9,1.76,1.66,115.6,102.8,-4.1,-1.03,-4.1,0.71,0.71,0.74,0.03,-4.56,22.6,0,1,Xavier,2022,2469
Sean Bell,Kentucky,Horizon,PG,6-2,74,222,R-JR,2020,24,514.4267736976753,53.58612226017451,6.0,1.8,3.4,14.3,0.428,0.3,0.542,0.583,0.8,9.2,27.9,10.3,0.43,0.71,113.8,100.0,-3.66,-0.94,-3.66,0.71,0.71,0.83,0.12,-4.56,22.6,0,1,Penn State,2020,2470
Vince Morris,Eastern Kentucky,AAC,W,6-6,78,190,R-SO,2024,25,200.25409417199944,20.025409417199945,12.8,4.2,1.5,16.8,0.468,0.34,0.31,0.82,7.7,15.5,12.7,17.7,3.22,3.1,105.0,98.7,-3.11,-0.31,-3.11,0.83,0.83,0.83,0.0,-4.57,22.6,0,1,Wisconsin,2024,2471
Cole Baker,Fordham,Big Ten,W,6-5,77,203,JR,2020,32,665.2373321531264,51.97166657446301,3.0,3.3,2.2,20.0,0.444,0.352,0.365,0.697,9.4,9.0,18.0,15.3,1.34,0.42,95.3,100.9,-1.68,-0.56,-1.68,1.0,1.0,0.74,-0.26,-4.57,22.6,0,1,Wake Forest,2020,2472
Brandon Murphy,Tennessee Tech,WAC,G,6-3,75,178,R-FR,2020,18,291.86946308073937,40.537425427880464,5.9,1.7,2.9,25.5,0.467,0.278,0.542,0.755,3.0,6.3,24.1,26.4,1.81,2.11,125.4,100.8,-2.56,-0.37,-2.56,0.7,0.7,0.98,0.28,-4.57,22.6,0,1,Dayton,2020,2473
Chris Morgan,Stanford,Big Ten,SG,6-4,76,177,R-JR,2020,19,275.7030063125874,36.27671135691939,6.3,1.5,1.2,20.8,0.487,0.412,0.253,0.744,1.7,6.7,9.6,9.8,1.73,2.55,103.7,92.5,-1.32,-0.18,-1.32,1.0,1.0,0.94,-0.06,-4.57,22.6,0,1,Virginia,2020,2474
Alex Allen,Wake Forest,A-10,PF,6-6,78,227,R-SO,2020,21,94.61224889825829,11.263362964078368,4.6,6.3,0.7,14.4,0.518,0.376,0.135,0.575,8.0,27.0,5.5,9.9,2.77,8.04,102.5,94.1,-3.91,-0.19,-3.91,0.86,0.86,0.77,-0.09,-4.57,22.6,0,1,Butler,2020,2475
Jake Walker,Wichita State,Sun Belt,SG,6-3,75,218,R-FR,2021,22,129.70296676366726,14.73897349587128,10.9,1.3,1.5,20.6,0.479,0.296,0.082,0.71,2.0,5.2,12.5,12.6,2.24,1.25,110.9,98.8,-0.65,-0.04,-0.65,0.72,0.72,0.7,-0.02,-4.57,22.6,0,1,Air Force,2021,2476
Mike King,North Carolina,Big Ten,C,6-7,79,183,R-SO,2021,37,118.4,8.0,4.7,3.8,1.0,18.3,0.57,0.264,0.23,0.598,9.6,11.3,8.7,7.9,1.08,8.61,111.9,99.2,-4.49,-0.27,-4.49,1.0,1.0,1.0,0.0,-4.57,22.6,0,1,TCU,2021,2477
Xavier Morgan,Creighton,MVC,SF,6-7,79,196,R-FR,2023,31,335.2451813623851,27.035901722772994,3.6,2.9,1.9,30.5,0.406,0.35,0.708,0.622,2.7,13.5,15.8,15.4,2.39,0.87,96.2,100.5,-4.52,-0.76,-4.52,0.79,0.79,0.71,-0.08,-4.58,22.5,0,1,DePaul,2023,2478
Victor Campbell,Belmont,MAAC,PG,6-4,76,216,R-FR,2020,28,659.94213484837,58.92340489717588,7.3,2.1,2.7,15.7,0.538,0.41,0.536,0.705,2.8,8.9,22.7,20.8,2.58,1.32,101.4,98.9,0.27,0.09,0.27,0.74,0.74,0.72,-0.02,-4.58,22.5,0,1,Wisconsin,2020,2479
Blake Gonzalez,Georgia,AAC,SG,6-6,78,232,R-FR,2021,26,348.3943698298756,33.49945863748803,8.5,1.8,2.9,25.2,0.446,0.382,0.083,0.72,3.0,7.0,24.5,22.0,1.82,1.28,106.2,95.0,-3.57,-0.62,-3.57,0.83,0.83,0.93,0.1,-4.58,22.5,0,1,Northwestern,2021,2480
Tyler Collins,Utah State,Ivy,F,6-6,78,203,R-JR,2020,30,590.6053135306279,49.21710946088566,1.0,4.3,1.4,23.5,0.459,0.249,0.296,0.803,10.3,13.8,11.5,14.0,1.5,1.16,124.4,109.1,-2.29,-0.68,-2.29,0.71,0.71,0.96,0.25,-4.58,22.5,0,1,San Diego State,2020,2481
Max Williams,Syracuse,Big 12,PG,6-1,73,215,R-JR,2021,28,220.59447956013784,19.695935675012308,10.6,1.3,3.0,22.8,0.48,0.343,0.313,0.605,2.9,4.4,25.0,31.1,3.55,2.22,108.9,86.4,-3.79,-0.42,-3.79,0.98,0.98,0.96,-0.02,-4.58,22.5,0,1,Ohio State,2021,2482
Cade Allen,Seton Hall,Sun Belt,G,6-2,74,232,R-JR,2024,28,377.4730478070686,33.7029506970597,6.8,1.6,2.4,17.5,0.547,0.302,0.52,0.701,1.6,7.5,20.1,16.3,2.64,0.63,123.1,100.5,-4.56,-0.86,-4.56,0.72,0.72,1.0,0.28,-4.59,22.5,0,1,Tennessee Tech,2024,2483
Ryan Perez,Iowa State,MAC,W,6-6,78,233,FR,2021,35,431.35274107352217,30.810910076680152,6.3,2.6,0.5,19.5,0.505,0.48,0.373,0.856,4.1,10.2,4.0,16.4,2.92,1.59,113.8,104.2,-5.05,-1.09,-5.05,0.76,0.76,0.86,0.1,-4.59,22.4,0,1,Duquesne,2021,2484
Derek Adams,Baylor,A-10,SF,6-7,79,212,R-FR,2023,34,281.01425319919736,20.6628127352351,1.0,1.8,1.0,16.7,0.447,0.281,0.37,0.708,2.3,7.8,8.5,8.1,1.51,3.24,110.1,94.6,-3.39,-0.48,-3.39,0.86,0.86,0.77,-0.09,-4.59,22.5,0,1,Miami,2023,2485
Tyrese Jackson,Iowa State,OVC,C,6-9,81,198,R-FR,2021,25,80.0,8.0,5.3,4.7,1.2,12.7,0.471,0.353,0.056,0.739,5.4,20.6,9.7,15.5,0.58,2.53,116.6,95.2,-2.88,-0.12,-2.88,0.69,0.69,0.98,0.29,-4.61,22.3,0,1,Belmont,2021,2486
Coleman Rivera,SMU,A-10,F,6-9,81,218,SR,2021,32,323.1721823217874,25.24782674388964,2.9,3.7,1.0,11.6,0.478,0.263,0.119,0.555,7.1,13.6,8.7,13.5,1.66,2.01,107.1,97.0,-2.42,-0.39,-2.42,0.86,0.86,0.76,-0.1,-4.61,22.4,0,1,Belmont,2021,2487
Jordan Perez,Wisconsin,WAC,W,6-5,77,184,R-JR,2021,28,89.60000000000001,8.0,3.4,2.3,1.2,15.9,0.485,0.344,0.309,0.778,0.7,12.3,9.6,12.4,2.5,0.38,111.0,97.9,-3.3,-0.15,-3.3,0.7,0.7,0.72,0.02,-4.61,22.3,0,1,LSU,2021,2488
Blake Evans,TCU,CUSA,W,6-5,77,211,R-FR,2022,33,405.5198013549209,30.721197072342488,3.9,3.3,1.9,25.7,0.507,0.246,0.384,0.749,4.8,13.4,15.7,18.2,2.82,1.89,117.2,90.9,-2.46,-0.5,-2.46,0.74,0.74,0.83,0.09,-4.62,22.3,0,1,Oregon,2022,2489
Jordan Williams,LSU,Horizon,PG,6-2,74,181,R-FR,2021,29,293.2882516165713,25.283469966945805,6.4,2.4,2.5,23.7,0.46,0.334,0.196,0.679,2.0,11.2,21.2,14.3,0.26,0.97,119.0,102.2,-3.32,-0.49,-3.32,0.71,0.71,0.74,0.03,-4.63,22.2,0,1,SMU,2021,2490
Flynn Lopez,Iowa,WCC,SF,6-6,78,254,R-FR,2023,24,509.7901739226394,53.10314311694161,5.0,2.9,0.8,18.6,0.433,0.401,0.217,0.568,1.2,14.9,6.8,16.2,1.87,0.73,100.7,100.0,-4.2,-1.07,-4.2,0.82,0.82,0.96,0.14,-4.63,22.2,0,1,Wichita State,2023,2491
Zion Hill,Memphis,ACC,W,6-4,76,230,SO,2021,27,309.1292002971695,28.62307410158977,7.6,3.7,2.2,29.5,0.375,0.442,0.485,0.82,5.5,15.0,18.2,13.7,1.37,2.38,122.5,105.7,-1.23,-0.19,-1.23,0.94,0.94,1.0,0.06,-4.63,22.2,0,1,Nevada,2021,2492
Owen Young,LSU,A-10,SF,6-7,79,165,R-JR,2022,21,184.30651220096541,21.941251452495884,11.5,2.3,2.0,22.8,0.5,0.363,0.387,0.534,6.0,6.8,16.8,15.5,1.65,0.15,119.1,100.3,-2.89,-0.27,-2.89,0.86,0.86,0.86,0.0,-4.63,22.2,0,1,Illinois,2022,2493
Quinn Gonzalez,Ohio State,Big 12,SG,6-4,76,188,SR,2024,35,377.67362148470653,26.976687248907613,9.9,0.9,2.6,21.6,0.464,0.41,0.48,0.631,1.3,3.8,21.4,9.5,2.91,0.1,129.7,90.0,-1.49,-0.28,-1.49,0.98,0.98,0.69,-0.29,-4.63,22.2,0,1,Illinois,2024,2494
Nathan Wilson,Utah State,MVC,PF,6-6,78,216,FR,2023,29,517.1172869489403,44.57907646111554,4.3,3.8,1.4,20.2,0.53,0.212,0.0,0.706,6.2,15.1,11.7,11.3,2.85,2.86,107.9,98.0,-4.7,-1.21,-4.7,0.79,0.79,0.7,-0.09,-4.64,22.2,0,1,Pittsburgh,2023,2495
Flynn Garcia,George Mason,CUSA,G,6-2,74,200,R-FR,2023,33,440.8163038739725,33.39517453590701,1.0,2.5,3.1,10.0,0.529,0.329,0.466,0.61,6.4,7.6,25.9,23.9,2.8,1.39,113.8,97.9,-1.63,-0.36,-1.63,0.74,0.74,0.71,-0.03,-4.64,22.1,0,1,Rutgers,2023,2496
Reed Martinez,Texas,Big Ten,C,6-10,82,238,R-JR,2020,31,200.02908987989994,16.13137821612096,2.4,3.3,0.9,30.1,0.528,0.312,0.264,0.746,4.8,13.7,7.9,15.4,2.43,3.98,121.5,86.1,-2.84,-0.28,-2.84,1.0,1.0,1.0,0.0,-4.64,22.2,0,1,Creighton,2020,2497
Malik Thomas,Iowa,A-10,PG,6-3,75,189,R-FR,2024,21,263.0516518772596,31.31567284253091,3.3,0.7,3.0,14.1,0.44,0.365,0.421,0.802,0.2,3.4,25.2,13.6,1.4,2.51,104.4,95.9,-3.24,-0.43,-3.24,0.86,0.86,0.93,0.07,-4.64,22.1,0,1,Vanderbilt,2024,2498
Henry Collins,William & Mary,CAA,W,6-5,77,227,JR,2024,25,353.85550237190813,35.38555023719081,7.5,4.1,0.9,20.0,0.511,0.308,0.441,0.653,9.1,13.9,7.3,15.6,2.14,0.1,122.4,92.8,-0.83,-0.15,-0.83,0.77,0.77,0.77,0.0,-4.64,22.2,0,1,Utah State,2024,2499
Andre Sanchez,Fordham,ACC,C,6-11,83,172,R-JR,2024,30,525.0025905679039,43.75021588065866,10.5,3.2,1.4,28.8,0.519,0.215,0.087,0.712,9.4,8.5,11.4,12.9,0.2,4.21,103.9,95.5,-3.03,-0.8,-3.03,0.94,0.94,0.96,0.02,-4.65,22.1,0,1,Pittsburgh,2024,2500
Kofi Cook,UNLV,Horizon,F,6-6,78,188,R-JR,2023,24,272.8037561482007,28.41705793210424,8.1,4.6,0.5,17.3,0.533,0.175,0.069,0.668,6.0,19.5,4.2,8.2,3.52,2.49,113.6,107.9,-2.22,-0.3,-2.22,0.71,0.71,0.74,0.03,-4.65,22.1,0,1,Tulsa,2023,2501
Derek Stewart,Providence,MVC,W,6-5,77,239,R-JR,2021,30,402.04602382198243,33.50383531849854,11.0,3.6,2.5,26.1,0.529,0.28,0.341,0.75,4.1,15.8,20.7,14.2,2.58,1.29,108.2,106.5,-1.67,-0.34,-1.67,0.79,0.79,0.98,0.19,-4.65,22.1,0,1,Wisconsin,2021,2502
Henry Wright,Florida State,WAC,SF,6-4,76,197,SO,2024,16,283.39715070142944,44.28080479709835,4.0,3.9,1.5,16.1,0.47,0.207,0.235,0.618,5.0,16.5,12.8,9.9,2.14,2.55,101.6,93.7,-0.75,-0.11,-0.75,0.7,0.7,0.94,0.24,-4.65,22.1,0,1,St. John's,2024,2503
Nick Sanchez,Providence,SEC,G,6-6,78,213,R-JR,2022,16,197.76166370611782,30.90025995408091,10.4,2.2,2.6,25.8,0.55,0.4,0.361,0.645,4.4,7.7,21.7,16.3,0.2,0.68,111.8,101.8,-0.09,-0.01,-0.09,0.96,0.96,0.94,-0.02,-4.65,22.1,0,1,Air Force,2022,2504
